sep=;
Astrée Analysis Report
1. Results
1.1. Data flow
Variable;Function;Access;Process;Application;Core;Data races;Shared variable;Variable class;Location
x_axis__VI_Integrator;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:521.59-80
x_axis__VI_Integrator;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:525.46-67
x_axis__VI_Integrator;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:535.22-43
x_axis__VI_Integrator;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:542.3-24
x_axis__VI_Integrator;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:542.75-96
x_axis__VI_Integrator;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:542.3-24
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:164.61-80
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:165.44-63
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:166.44-63
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:167.44-63
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:168.6-25
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:168.64-83
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:169.39-58
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:170.4-23
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:172.25-44
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:173.25-44
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:174.25-44
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:176.25-44
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:177.25-44
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:178.25-44
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:172.3-22
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:173.3-22
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:174.3-22
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:175.3-22
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:176.3-22
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:177.3-22
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:178.3-22
X_Sa2_VorfilterY;Sa2_controller_about__X_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:179.3-22
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:256.61-80
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:257.44-63
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:258.44-63
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:259.44-63
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:260.6-25
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:260.64-83
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:261.39-58
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:262.4-23
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:264.25-44
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:265.25-44
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:266.25-44
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:268.25-44
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:269.25-44
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:270.25-44
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:264.3-22
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:265.3-22
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:266.3-22
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:267.3-22
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:268.3-22
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:269.3-22
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:270.3-22
X_Sa3_VorfilterX;Sa3_controller_about_Y_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:271.3-22
X_Sa4_Discrete_Transfer_Fcn2;Sa4_controller_about_Z_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:338.4-35
X_Sa4_Discrete_Transfer_Fcn2;Sa4_controller_about_Z_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:339.4-35
X_Sa4_Discrete_Transfer_Fcn2;Sa4_controller_about_Z_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:345.62-93
X_Sa4_Discrete_Transfer_Fcn2;Sa4_controller_about_Z_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:337.3-34
X_Sa4_Discrete_Transfer_Fcn2;Sa4_controller_about_Z_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:341.3-34
X_Sa4_Yaw_Controller;Sa4_controller_about_Z_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:349.48-71
X_Sa4_Yaw_Controller;Sa4_controller_about_Z_axis;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:350.4-27
X_Sa4_Yaw_Controller;Sa4_controller_about_Z_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:351.3-26
X_Sa4_Yaw_Controller;Sa4_controller_about_Z_axis;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AttitudeController.c:352.3-26
y_axis__DiscreteTimeIntegrator1;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:485.44-75
y_axis__DiscreteTimeIntegrator1;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:489.3-34
y_axis__DiscreteTimeIntegrator1;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:489.3-34
y_axis__DiscreteTimeIntegrator2;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:473.51-82
y_axis__DiscreteTimeIntegrator2;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:475.3-34
y_axis__DiscreteTimeIntegrator2;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:476.47-78
y_axis__DiscreteTimeIntegrator2;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:475.3-34
y_axis__DiscreteTimeIntegrator3;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:386.27-58
y_axis__DiscreteTimeIntegrator3;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:428.37-68
y_axis__DiscreteTimeIntegrator3;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:476.4-35
y_axis__DiscreteTimeIntegrator3;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:484.3-34
y_axis__DiscreteTimeIntegrator3;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:484.3-34
y_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:413.45-76
y_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:559.7-38
y_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:562.3-34
y_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:563.62-93
y_axis__DiscreteTimeIntegrator4;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:562.3-34
y_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:418.45-76
y_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:556.6-37
y_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:558.3-34
y_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:559.66-97
y_axis__DiscreteTimeIntegrator5;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:558.3-34
y_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:391.34-65
y_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:423.43-74
y_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:548.58-89
y_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:555.3-34
y_axis__DiscreteTimeIntegrator6;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:555.3-34
y_axis__DiscreteTimeIntegrator7;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:564.27-58
y_axis__DiscreteTimeIntegrator7;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:568.3-34
y_axis__DiscreteTimeIntegrator7;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:568.3-34

